customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,debt_to_income,avg_monthly_transactions,spending_to_income
1246,43.0,Male,South,Graduate,Salaried,569597.7720364945,195494.1076198511,Business,565.2060075365712,6,239,1.34,2025-04-30,1,0.343214312304799,39.833333333333336,2.352537291726179e-06
1247,49.0,Male,South,Secondary,Self-Employed,934578.928991126,374169.62260341935,Business,850.0,7,191,0.67,2025-03-31,0,0.40036171477494564,31.833333333333332,7.169003914129139e-07
1248,23.0,Male,East,Secondary,Salaried,469688.72213927336,183049.90934676508,Other,714.6296731577758,7,273,0.26,2019-02-08,0,0.38972600515727657,45.5,5.535581071987164e-07
1249,49.0,,North,Graduate,Salaried,797960.9219993514,336390.13419241505,Car,669.5512196673692,5,229,1.3,2018-09-06,0,0.42156216541226627,38.166666666666664,1.6291524611791162e-06
1250,21.0,Male,South,Primary,Self-Employed,150000.0,233026.18765301,Home,657.1904089000778,9,207,1.38,2022-07-08,1,1.5535079176867335,34.5,9.2e-06
1251,28.0,Female,South,Secondary,Self-Employed,562345.3683494675,104867.3931255628,Car,746.1878895697516,7,210,1.27,2021-10-21,0,0.18648218519760854,35.0,2.258398613164647e-06
1252,34.0,Female,East,Post-Graduate,Salaried,1219419.283229861,427401.7186116858,Car,816.0456289847594,0,234,0.37,2019-03-24,0,0.3504961127723289,39.0,3.0342311712505116e-07
1253,55.0,Female,North,Secondary,Self-Employed,959047.8735979776,264965.8924815473,Car,704.8068297610059,8,394,1.5,2020-10-15,0,0.27628015219667557,65.66666666666667,1.564051223399911e-06
1254,41.0,Other,South,Primary,Self-Employed,1083867.112483631,507873.9916623285,Car,659.6954163827456,12,105,0.54,2020-02-24,0,0.46857588519182847,17.5,4.982160578362925e-07
1255,22.0,Female,East,Secondary,Salaried,533173.0831614045,116698.09108212122,Home,767.8115257582093,11,125,1.14,2020-02-19,0,0.2188746858528,20.833333333333332,2.13814244567724e-06
1256,69.0,Female,South,Post-Graduate,Unemployed,725943.209200109,231941.2404255245,Education,661.3887394348689,0,351,1.38,2024-01-06,0,0.3195032854995535,58.5,1.9009751486215743e-06
1257,51.0,Male,West,Graduate,Self-Employed,1020498.063273576,240818.2526342057,Car,684.8251847700081,12,315,0.51,2023-01-12,0,0.23598109717298596,52.5,4.997559704954372e-07
1258,23.0,Female,East,Secondary,Self-Employed,3433094.934705377,307153.5749479725,Business,730.080873602547,2,38,1.38,2019-07-29,0,0.08946841866880444,6.333333333333333,4.019696589364574e-07
1259,39.0,Male,North,Secondary,Self-Employed,827141.4693395798,138331.23585302228,Other,619.0816689700592,11,66,0.6,2022-09-25,0,0.16724011669185326,11.0,7.253898181154695e-07
1260,28.0,Male,North,Secondary,Salaried,1107645.4925825158,352222.7011988566,Other,483.9332482075282,8,84,1.47,2020-01-22,1,0.3179922669821339,14.0,1.327139423077181e-06
1261,65.0,Female,North,Graduate,Salaried,439886.258596518,697900.0684886103,Business,615.1935819735985,10,165,0.57,2021-02-14,0,1.5865466466611164,27.5,1.2957895111764055e-06
1262,33.0,Female,North,Graduate,Salaried,653940.4901386242,340193.0988710701,Car,711.8400743503508,4,305,1.44,2023-03-10,0,0.5202202708062242,50.833333333333336,2.202035233656727e-06
1263,50.0,Male,South,Primary,Salaried,261478.60933266144,281091.69193599327,Home,706.2040718174543,8,85,0.27,2020-10-20,1,1.0750083636033854,14.166666666666666,1.0325892457860573e-06
1264,45.29822838516922,Female,South,Post-Graduate,Salaried,426223.4870160997,134762.7759453598,Education,656.7117618661276,8,24,1.12,2018-11-05,0,0.3161786716372799,4.0,2.6277294286170917e-06
1265,23.0,Female,North,Primary,Unemployed,968546.3480447428,182203.0390144826,Other,618.253517290439,5,112,0.89,2022-12-21,0,0.1881201032684763,18.666666666666668,9.189028504383826e-07
1266,33.0,Female,North,Secondary,Self-Employed,470662.6834519692,260948.29143991863,Education,776.4740194357411,10,372,0.82,2024-03-04,0,0.554427407599116,62.0,1.7422243760348602e-06
1267,46.0,Female,North,Primary,Self-Employed,883881.0635312743,205892.9730746705,Home,664.8054264361568,0,113,0.49,2019-02-06,0,0.23294194385394862,18.833333333333332,5.543732298578228e-07
1268,20.0,Female,South,Secondary,Unemployed,1114621.26049202,448259.7816694571,Other,698.3530530050945,9,125,1.12,2018-07-27,0,0.4021633155208117,20.833333333333332,1.004825620772392e-06
1269,37.0,Other,North,Secondary,Self-Employed,655515.4562520153,350407.3453159446,Education,722.2890206635444,6,152,0.45,2025-04-25,0,0.5345523770246986,25.333333333333332,6.864826690325908e-07
1270,53.0,Female,North,Secondary,Salaried,829965.8599499532,1031154.1778068244,Home,539.4667498485042,5,360,0.92,2024-01-24,0,1.2424055344505411,60.0,1.1084793295660087e-06
1271,36.0,Female,West,Primary,Salaried,885828.03238573,492959.8800261058,Education,569.608224589846,8,333,0.53,2018-03-02,1,0.5564961392093861,55.5,5.983102595800601e-07
1272,43.0,Other,West,Graduate,Salaried,394626.2342333587,272817.214426194,Car,566.9527586346203,6,98,1.44,2019-01-18,1,0.6913306586324568,16.333333333333332,3.649022480214706e-06
1273,20.0,Female,North,Primary,Self-Employed,545886.9136747383,134356.74449753072,Home,735.7773747879055,11,231,0.24,2020-08-26,0,0.24612560061768757,38.5,4.396514992169272e-07
1274,36.0,Male,East,Graduate,Salaried,449084.6970820495,88325.10073273188,Education,625.5634710608617,10,27,0.46,2019-11-13,0,0.19667804604928354,4.5,1.0243056665900068e-06
1275,37.0,Male,North,Post-Graduate,Self-Employed,565819.2224792428,385139.34764760826,Car,812.2065578659774,11,178,0.52,2022-07-23,0,0.6806756157205973,29.666666666666668,9.190214459691254e-07
1276,49.0,Male,West,Secondary,Salaried,879027.6745202749,343969.3011339596,Car,650.2700779913807,12,287,0.74,2023-06-13,0,0.3913065664533022,47.833333333333336,8.418392519938026e-07
1277,24.0,Male,East,Secondary,Self-Employed,551200.8172644271,175028.62005005582,Home,532.2900921534799,3,168,0.5,2023-05-26,0,0.317540567009155,28.0,9.071104111954454e-07
1278,69.0,Female,East,Secondary,Self-Employed,691211.6932670458,281113.7891089722,Business,596.2065991435853,6,369,0.84,2020-05-25,1,0.4066970970648285,61.5,1.2152572188553394e-06
1279,58.0,Female,North,Primary,Self-Employed,439384.5957671912,195901.29227910264,Other,659.3901090575462,1,110,1.33,2022-07-01,0,0.44585380135379465,18.333333333333332,3.0269609194599603e-06
1280,50.0,Female,West,Secondary,Unemployed,1006605.5411334255,209587.43300165623,Home,691.2151891354783,5,255,1.13,2018-08-29,0,0.20821207954574078,42.5,1.1225847204532906e-06
1281,57.0,Male,West,Graduate,Self-Employed,563722.5024441658,228629.41431667077,Car,571.2129817534101,5,308,0.95,2019-11-06,0,0.40557084970954393,51.333333333333336,1.6852263230242318e-06
1282,56.0,Female,East,Graduate,Unemployed,723130.1559207919,171393.5085453895,Car,695.4784617445017,1,375,0.32,2022-04-02,0,0.2370161265466062,62.5,4.425206131702952e-07
1283,35.0,Female,North,Primary,Unemployed,715232.27346234,187526.42449260133,Home,716.8434205636765,3,187,1.1,2018-01-09,0,0.2621895452016056,31.166666666666668,1.5379619192448533e-06
1284,57.0,Female,South,Graduate,Self-Employed,348250.10550923017,190190.65169707304,Business,598.7241920355735,7,212,0.42,2022-05-19,1,0.5461323591531034,35.333333333333336,1.2060297853631752e-06
1285,18.0,Female,South,Secondary,Self-Employed,657243.3133635939,331518.67550182977,Other,807.5325769647318,7,206,1.22,2020-12-22,0,0.5044078330827082,34.333333333333336,1.8562379794423e-06
1286,28.0,Female,West,Graduate,Salaried,434305.7931334589,67029.62145957298,Education,607.3872781319554,12,290,0.53,2023-02-07,0,0.15433738743377823,48.333333333333336,1.2203383154899228e-06
1287,45.0,Male,South,Graduate,Salaried,847337.3443445382,239470.46510642167,Home,570.0097540627565,7,133,0.74,2021-03-14,1,0.28261526144780647,22.166666666666668,8.733239540769096e-07
1288,42.0,Female,West,Graduate,Salaried,634659.3044182834,155773.61739688765,Other,527.6621988218767,7,30,0.66,2022-09-29,1,0.24544447125007768,5.0,1.0399280297402137e-06
1289,67.0,Male,West,Primary,Salaried,740802.5637568386,158613.17524374728,Other,747.651255895373,0,74,1.32,2024-03-26,0,0.21410991673593957,12.333333333333334,1.781851284782105e-06
1290,40.0,Male,West,Primary,Salaried,607661.7224883593,206317.86922117163,Car,651.8306301876722,1,277,0.36,2023-06-17,0,0.33952750615310306,46.166666666666664,5.924348805875235e-07
1291,48.0,Female,South,Post-Graduate,Unemployed,561164.4240341687,266420.2278179621,Education,611.6571208428488,11,84,0.94,2019-09-27,0,0.47476321806483596,14.0,1.6750883693631375e-06
1292,47.0,Male,West,Secondary,Unemployed,456594.4975960932,241058.29450757423,Home,532.0689251654538,3,191,0.38,2020-02-17,0,0.5279483125108007,31.833333333333332,8.322483122347014e-07
1293,59.0,Female,East,Post-Graduate,Self-Employed,909055.7342053824,157624.31777425983,Car,618.8599261146429,11,291,1.12,2021-04-30,0,0.1733934585562472,48.5,1.2320476708493641e-06
1294,52.0,Male,North,Secondary,Salaried,656711.7245500755,384942.11804335593,Car,840.515631014089,8,169,1.38,2020-06-10,0,0.5861660507235292,28.166666666666668,2.101378654302939e-06
1295,24.0,Female,North,Primary,Salaried,621327.276575404,170876.78267017007,Business,478.4409996991106,2,381,0.76,2018-08-28,0,0.2750189620066238,63.5,1.2231878893019543e-06
1296,33.0,Male,West,Primary,Salaried,650446.5253894599,185841.02297631375,Other,599.467327917396,5,165,0.83,2024-06-30,0,0.28571299210959733,27.5,1.276046481304564e-06
1297,43.0,Other,North,Secondary,Salaried,530284.5516285563,309355.3493227761,Home,793.4227176033769,6,228,1.41,2024-01-30,0,0.5833761296132712,38.0,2.6589497952933957e-06
1298,65.0,Female,South,Post-Graduate,Salaried,622162.1433059936,314954.7580159183,Home,749.9178437655619,7,305,0.88,2018-09-07,0,0.5062261685391815,50.833333333333336,1.414422284396683e-06
1299,69.0,Male,South,Secondary,Salaried,751407.4536733719,197629.66300141983,Home,604.3499465374974,12,29,0.83,2021-07-08,0,0.2630126465145861,4.833333333333333,1.1045937805679412e-06
1300,66.0,Female,North,Secondary,Unemployed,441465.7502358088,61816.091199499446,Car,666.2876077548244,6,246,0.95,2018-08-23,0,0.1400246591416897,41.0,2.1519223167200578e-06
1301,19.0,Other,South,Secondary,Self-Employed,477662.0017301981,172345.1716412035,Business,687.0349923755527,2,205,1.1,2018-07-25,0,0.3608098844306872,34.166666666666664,2.3028836206680776e-06
1302,18.0,Male,North,Primary,Salaried,1044571.0234056684,290960.87679742643,Education,660.7070865445814,5,81,0.34,2024-07-20,0,0.2785458051945494,13.5,3.2549246760788043e-07
1303,65.0,Male,North,Secondary,Salaried,722800.4261560692,378625.938429085,Car,792.7560167687341,4,104,1.27,2023-05-07,0,0.5238319247301205,17.333333333333332,1.7570548578035536e-06
1304,29.0,Female,North,Primary,Salaried,562109.7977689975,257906.31330585197,Education,677.1803364366363,12,153,0.77,2023-08-22,0,0.45881839158377413,25.5,1.369839136510544e-06
1305,22.0,Female,West,Graduate,Salaried,364032.0986101811,211188.6262671121,Business,740.841303277043,11,342,0.29,2023-12-16,1,0.580137375449577,57.0,7.966330472152747e-07
1306,54.0,Female,North,Secondary,Unemployed,912669.4093685598,844589.0889936214,Other,664.5279015276492,9,316,1.22,2019-10-07,0,0.9254052785421607,52.666666666666664,1.3367381304519345e-06
1307,49.0,Female,West,Secondary,Salaried,436018.5466222892,222739.21780536708,Home,487.4088949818828,3,190,0.69,2018-08-21,0,0.5108480350913144,31.666666666666668,1.5825014906939906e-06
1308,26.0,Male,North,Secondary,Salaried,696176.8347596355,364439.68496645,Education,554.6069797314813,0,232,0.33,2023-09-12,0,0.5234872330853665,38.666666666666664,4.7401749602015555e-07
1309,58.0,Male,North,Secondary,Salaried,272953.7326708524,137650.61140353754,Car,571.209772055518,12,37,1.02,2018-11-25,1,0.5043001612640584,6.166666666666667,3.7368970558464233e-06
1310,52.0,Female,North,Post-Graduate,Salaried,904543.2000910292,155580.1132054558,Education,630.0571314179195,6,333,1.34,2020-02-01,0,0.17199854378408783,55.5,1.4814107273872033e-06
1311,36.0,Male,South,Secondary,Self-Employed,994214.0609046452,370890.7432873112,Other,816.2731391211513,7,79,1.35,2018-10-08,0,0.3730491831405342,13.166666666666666,1.3578564748637951e-06
1312,65.0,Male,West,Primary,Self-Employed,821130.0863695039,452381.27766348433,Home,678.9929170300361,1,107,1.44,2024-09-03,0,0.5509252250926723,17.833333333333332,1.753680718687012e-06
1313,33.0,Female,West,Graduate,Self-Employed,723051.499360902,220828.4765393724,Education,641.5369518348188,6,46,1.33,2018-10-06,1,0.3054118229954028,7.666666666666667,1.839426377202141e-06
1314,20.0,Female,North,Primary,Salaried,909690.5359773076,106476.77382367974,Other,749.0846396924518,5,87,0.2,2020-08-21,0,0.11704724806143947,14.5,2.1985498594325163e-07
1315,37.0,Female,North,Primary,Salaried,493162.7500899119,246772.3005463216,Car,533.8493059598601,4,297,0.69,2022-07-12,0,0.5003871450171994,49.5,1.399132436247874e-06
1316,41.0,Female,South,Post-Graduate,Salaried,407257.0303195969,294991.8330580592,Business,610.8243863881409,12,59,1.26,2019-05-07,0,0.7243382215564529,9.833333333333334,3.0938692427512155e-06
1317,50.0,,South,Graduate,Unemployed,604134.7385605867,281928.5698595508,Car,599.0137076847967,3,128,0.68,2024-05-22,0,0.4666650531159236,21.333333333333332,1.1255767241926364e-06
1318,41.0,Female,South,Post-Graduate,Salaried,599158.0816633777,202461.5290579472,Home,681.843324757451,1,93,0.98,2020-10-05,0,0.33791003618923937,15.5,1.6356284426295847e-06
1319,69.0,Female,West,Secondary,Salaried,573737.8372049276,248589.4303271612,Car,655.9311031966221,9,85,0.99,2024-06-29,0,0.4332805232755985,14.166666666666666,1.7255267751260267e-06
1320,28.0,Male,West,Secondary,Self-Employed,1018418.5619761735,184445.91905811583,Car,687.7188441621784,5,187,0.67,2024-09-01,0,0.18111013088784517,31.166666666666668,6.578827458720996e-07
1321,66.0,Male,West,Primary,Self-Employed,1202956.4991106568,153903.47330127092,Car,688.985318657513,4,281,1.38,2018-06-12,0,0.12793768803364997,46.833333333333336,1.147173651765655e-06
1322,43.6860939467027,Female,North,Secondary,Salaried,357715.86566263385,391536.5936140255,Car,621.1112704625643,1,387,0.85,2024-12-11,0,1.0945463458511746,64.5,2.376187587949049e-06
1323,53.0,Female,West,Graduate,Salaried,527791.9014188524,281784.86161879066,Home,675.6607886492911,9,293,0.8,2018-12-02,0,0.533893871545346,48.833333333333336,1.5157489113595265e-06
1324,55.0,Male,East,Secondary,Salaried,735687.0840112391,248863.0989134081,Other,582.8129703375688,6,356,1.5,2022-09-14,1,0.3382730298274561,59.333333333333336,2.038910336472734e-06
1325,57.0,Male,East,Graduate,Unemployed,602820.8772656932,208235.7496453824,Education,703.931114800624,5,377,0.84,2025-05-16,0,0.34543553068352434,62.833333333333336,1.3934487534839809e-06
1326,45.091354655035495,Male,South,Graduate,Salaried,799849.687319629,245220.5335860786,Business,609.9517596269343,11,256,0.43,2024-07-18,0,0.3065832711741571,42.666666666666664,5.376010103110375e-07
1327,52.0,Male,West,Primary,Unemployed,928996.3389864488,290732.3066600379,Education,560.2792351759701,10,234,0.87,2024-05-04,1,0.312953124204162,39.0,9.364945409248708e-07
1328,65.0,Female,East,Secondary,Salaried,887341.4855675104,636882.7093854353,Education,653.0255548665668,8,385,1.26,2023-11-12,0,0.7177425148539167,64.16666666666667,1.4199719279372486e-06
1329,42.0,Male,South,Graduate,Unemployed,852433.391962458,372230.447846733,Business,496.95070685242496,10,305,1.21,2021-07-19,1,0.4366680744284198,50.833333333333336,1.4194657452523746e-06
1330,52.0,Female,West,Secondary,Self-Employed,1114773.8802299309,192306.44359031648,Home,767.9496057596806,9,397,1.23,2020-12-04,0,0.17250713081889915,66.16666666666667,1.103362773216666e-06
1331,42.0,Female,North,Graduate,Salaried,723095.2635220129,193323.0936644235,Business,713.7679197529359,4,168,1.12,2020-04-16,0,0.2673549439707238,28.0,1.548896883302437e-06
1332,46.0,Female,East,Secondary,Unemployed,1070027.1979886538,178824.37355228668,Home,676.9575880198242,8,337,0.53,2021-07-10,0,0.1671213347552525,56.166666666666664,4.953145125621564e-07
1333,35.0,Female,North,Primary,Salaried,596752.0914775641,242738.43280599185,Education,520.10522036842,8,395,1.32,2020-09-04,1,0.40676595234877033,65.83333333333333,2.2119738143383243e-06
1334,63.0,Male,West,Graduate,Unemployed,896281.3051689067,178755.50814515486,Home,593.9847853541269,12,126,1.36,2020-12-23,1,0.19944129941599964,21.0,1.517380751061972e-06
1335,35.0,Female,East,Post-Graduate,Self-Employed,442583.4429301392,340241.8177599529,Other,900.0,0,160,0.45,2022-06-10,0,0.7687630958523212,26.666666666666668,1.016757420975261e-06
1336,19.0,Male,West,Primary,Salaried,472875.9020266806,71556.44602352416,Business,628.9516183179834,4,95,0.37,2019-06-21,0,0.15132182823620985,15.833333333333334,7.824463002116016e-07
1337,52.0,,North,Graduate,Self-Employed,865529.3228705069,350664.1317155045,Other,514.9148027642022,8,28,1.47,2025-03-28,1,0.40514413833206186,4.666666666666667,1.6983826672963324e-06
1338,33.0,Female,East,Secondary,Unemployed,217817.4943125386,307948.77829934226,Education,544.6856795571086,6,215,1.33,2021-05-13,1,1.4137926766225557,35.833333333333336,6.106029289326183e-06
1339,58.0,Male,North,Graduate,Salaried,947360.519572078,504524.2785357717,Business,627.3524482469137,5,314,1.36,2023-02-16,0,0.5325578468940894,52.333333333333336,1.4355675288371854e-06
1340,53.0,,West,Graduate,Salaried,1014990.875585397,415980.9634575456,Education,547.3368481132934,5,299,1.35,2021-07-19,0,0.40983714579466357,49.833333333333336,1.3300612177635452e-06
1341,50.0,Female,West,Secondary,Self-Employed,744446.21345724,190641.71492896395,Other,759.710985910661,10,400,0.9,2018-10-25,0,0.2560852771936547,66.66666666666667,1.2089523510642382e-06
1342,21.0,Male,North,Secondary,Self-Employed,735440.2588946393,393229.6378647224,Education,689.5630687524666,6,137,1.04,2018-02-08,0,0.5346860375249831,22.833333333333332,1.4141189408955004e-06
1343,50.0,Female,East,Graduate,Salaried,491590.963772887,246709.3646322959,Business,585.7228712608775,0,309,0.91,2023-02-21,0,0.5018590308065032,51.5,1.8511324801739363e-06
1344,31.0,Male,North,Secondary,Salaried,868612.3506009171,102012.09067570243,Business,743.5323862412571,3,80,0.27,2024-12-19,0,0.11744259750063324,13.333333333333334,3.1084061815746757e-07
1345,38.0,Female,West,Graduate,Salaried,786916.3116018565,290516.59226232016,Education,727.4165270938952,12,354,1.17,2024-04-25,0,0.3691835942133936,59.0,1.4868163014925101e-06
1346,65.0,Female,North,Primary,Salaried,469623.65099404426,196393.05047206205,Business,673.1166685109536,0,325,0.86,2019-02-14,0,0.4181924186662241,54.166666666666664,1.8312535967463582e-06
1347,37.0,Female,West,Post-Graduate,Salaried,602130.012477952,268367.0087212784,Business,646.8331013228836,5,70,1.04,2018-10-28,0,0.44569611738312925,11.666666666666666,1.7272017312674333e-06
1348,25.0,Female,North,Graduate,Unemployed,660166.1438260492,612757.7291223818,Education,626.1220953416129,12,71,0.85,2024-01-12,0,0.9281871463009177,11.833333333333334,1.2875546677897665e-06
1349,24.0,Male,East,Post-Graduate,Salaried,601799.4508702032,300256.8191824472,Other,606.8049033774674,3,141,0.84,2020-05-23,0,0.49893169352061595,23.5,1.3958138359637223e-06
1350,45.06531847492459,Female,East,Primary,Self-Employed,359272.1466625063,161350.22216698455,Business,543.0566464633717,0,186,0.42,2023-09-04,1,0.4491030648099587,31.0,1.1690302293167757e-06
1351,34.0,Male,North,Graduate,Salaried,874755.0771459739,434611.3675478441,Business,772.2663004078399,8,27,0.56,2020-12-22,0,0.4968377765417859,4.5,6.401791937316765e-07
1352,50.0,Female,North,Graduate,Salaried,639122.3860245263,321666.72888189706,Business,608.3589424983027,11,388,0.41,2019-06-27,0,0.5032944173380168,64.66666666666667,6.415046772970744e-07
1353,65.0,Male,East,Secondary,Salaried,703841.1939733274,152119.10606060087,Business,652.2560487769866,3,64,0.45,2021-11-30,0,0.2161270288853902,10.666666666666666,6.393487676668341e-07
1354,45.74195556449719,Female,West,Secondary,Salaried,723211.6164222433,120196.2516430134,Education,658.009297968679,11,363,1.46,2018-10-09,1,0.16619789963776999,60.5,2.0187728831329868e-06
1355,68.0,Male,East,Primary,,818817.8684929975,164609.4899846079,Other,629.2439586712536,5,264,0.4,2020-09-27,0,0.2010330945605343,44.0,4.885091244237067e-07
1356,39.0,Female,West,Graduate,Unemployed,749674.0460953509,407644.5612697759,Other,850.0,12,303,0.55,2022-02-22,0,0.5437624036646024,50.5,7.336521823913398e-07
1357,39.0,Female,North,Secondary,Self-Employed,723035.6731477865,230775.10253799937,Home,591.9201677003819,6,394,0.97,2021-03-13,1,0.319175264939977,65.66666666666667,1.3415658950505677e-06
1358,63.0,Female,North,Primary,Unemployed,820149.6782347461,279447.9306188942,Business,765.8876619633241,7,126,0.99,2019-10-09,0,0.34072796470562006,21.0,1.2070967364528292e-06
1359,45.639826113680584,Male,West,Graduate,,723184.2250849525,137411.47418170015,Business,647.775558627688,11,46,0.4,2022-11-30,0,0.19000894850210318,7.666666666666667,5.531094099197365e-07
1360,55.0,Female,North,Secondary,Salaried,515070.7956243599,413167.9672014622,Home,704.3950770795716,12,212,1.23,2024-02-04,0,0.8021576270901306,35.333333333333336,2.388021239893858e-06
1361,55.0,Male,West,Primary,Self-Employed,916488.1709791612,97969.17504536836,Other,749.5664204317002,10,356,1.22,2021-05-24,0,0.10689627880379479,59.333333333333336,1.3311682994190439e-06
1362,62.0,Male,South,Post-Graduate,,629355.9753033855,193360.4305336884,Car,671.7813907524799,8,376,0.51,2024-11-10,0,0.3072353931977489,62.666666666666664,8.103522013184206e-07
1363,68.0,Male,East,Post-Graduate,Salaried,657070.6083509448,330787.65723053546,Car,621.8634274895768,8,81,0.58,2025-05-02,0,0.5034278706526165,13.5,8.827057436880801e-07
1364,25.0,Male,South,Secondary,Self-Employed,657007.0984268313,153075.15324869007,Other,635.1127217374049,7,81,1.42,2023-12-07,0,0.23298858355597743,13.5,2.1613160701004827e-06
1365,44.0,Female,West,Primary,Salaried,599598.0723357176,364785.4456979944,Business,637.805721468293,9,301,1.27,2018-02-02,0,0.6083832862853992,50.166666666666664,2.1180855286154445e-06
1366,44.0,Female,East,Graduate,Salaried,661365.2514425326,173755.25554736416,Car,799.149644553233,10,140,1.11,2024-03-21,0,0.26272208158559734,23.333333333333332,1.6783464168686375e-06
1367,51.0,Male,West,Secondary,Self-Employed,1181551.8906831443,145359.41863701056,Education,531.2699378271687,11,299,0.31,2021-05-11,1,0.12302415135823389,49.833333333333336,2.6236680965468696e-07
1368,38.0,Male,East,Secondary,Salaried,438044.48646807694,510548.5588922321,Education,508.34184337657655,11,58,0.74,2019-03-01,1,1.1655176007550068,9.666666666666666,1.6893261366364178e-06
1369,47.0,Male,East,Secondary,Salaried,496373.9473095975,289805.44472103764,Home,513.6757666241786,2,399,0.93,2019-07-05,0,0.5838449948709349,66.5,1.8735874536540533e-06
1370,50.0,Male,East,Secondary,Unemployed,1046081.1045385624,347847.01117190265,Other,578.4854853142061,11,296,0.44,2020-12-19,1,0.33252394069897834,49.333333333333336,4.2061748184820597e-07
1371,45.0,Other,East,Graduate,Self-Employed,606298.9038762321,446459.86724825785,Other,706.006646175869,1,113,0.78,2019-04-18,0,0.7363692469076222,18.833333333333332,1.2864941615649477e-06
1372,64.0,Male,West,Secondary,Salaried,587344.6789812762,72428.16523083685,Car,710.9135433923358,4,134,0.98,2019-03-15,0,0.12331458481323156,22.333333333333332,1.6685262250094225e-06
1373,50.0,Male,East,Graduate,Self-Employed,958715.9641933584,368571.9859044348,Business,601.3997886874633,0,195,0.63,2024-03-16,0,0.3844433593160648,32.5,6.571289344598194e-07
1374,22.0,Male,East,Post-Graduate,Salaried,344951.0956795622,183411.47550412416,Other,647.7206777872128,2,140,1.22,2019-09-29,0,0.5317028349853449,23.333333333333332,3.536733221839953e-06
1375,65.0,Female,South,Secondary,Salaried,905363.6073133516,195900.78373486025,Car,560.6961091929732,0,32,1.29,2021-01-20,0,0.21637801890026473,5.333333333333333,1.4248418973102412e-06
1376,36.0,Other,North,Graduate,Unemployed,711404.107330386,333941.310292915,Car,568.1158170074906,12,182,0.62,2021-02-28,1,0.46941155786415495,30.333333333333332,8.715159128425771e-07
1377,21.0,Female,North,Post-Graduate,Self-Employed,816200.5327079943,223793.63039246775,Other,696.3893471209236,2,294,1.29,2024-10-13,0,0.2741895176789019,49.0,1.5804939451828478e-06
1378,52.0,Female,South,Secondary,Salaried,811507.7388130315,361226.526491833,Car,733.8147248886718,12,195,0.33,2020-05-12,0,0.4451301068554052,32.5,4.066504658140184e-07
1379,66.0,Female,South,Secondary,Self-Employed,543004.3533793406,262913.0153244187,Home,611.8544940455886,3,356,1.29,2021-11-05,0,0.4841821500844373,59.333333333333336,2.3756715613268967e-06
1380,34.0,Male,West,Graduate,Unemployed,962795.9450374766,291881.88831281435,Home,780.8012096664643,6,398,0.4,2020-04-13,0,0.30316069549031277,66.33333333333333,4.154566728928528e-07
1381,61.0,Female,West,Graduate,Salaried,723068.7199026287,210005.5428746273,Other,727.2484279028888,11,343,0.31,2025-02-10,0,0.29043649254099596,57.166666666666664,4.2872826809842615e-07
1382,45.0,Female,West,Graduate,Salaried,802212.2547496854,157555.5471551569,Business,777.3380681804441,11,192,1.03,2020-12-17,0,0.1964013217478447,32.0,1.2839494708559287e-06
1383,47.0,Female,South,Secondary,Salaried,1009431.121382284,185320.3474930541,Home,625.9249544724065,4,294,0.81,2023-09-02,0,0.1835888983086653,49.0,8.024321648522297e-07
1384,46.0,Female,South,Post-Graduate,Self-Employed,1044725.4249616172,254890.14687693512,Home,771.6548996506117,4,83,1.38,2023-06-25,0,0.2439781217024556,13.833333333333334,1.3209212363628468e-06
1385,63.0,Female,East,Primary,Self-Employed,633218.4160148269,672407.0709086176,Other,824.3634111980621,12,120,0.67,2020-10-25,0,1.0618880530045625,20.0,1.0580867249829195e-06
1386,70.0,Female,West,Primary,Self-Employed,722511.6070690351,560146.2557289948,Education,616.9985973315185,0,341,0.57,2018-07-28,0,0.775276480334071,56.833333333333336,7.889146616097714e-07
1387,23.0,Other,West,Graduate,Unemployed,723094.883702368,193561.77885613363,Car,637.6664769305531,7,85,0.85,2019-01-14,0,0.2676851727467143,14.166666666666666,1.1755027163902146e-06
1388,52.0,Female,West,Secondary,Self-Employed,1325949.0568171935,276545.0009181499,Home,574.1825198074881,12,350,0.79,2025-02-11,1,0.20856382037931998,58.333333333333336,5.957996620898205e-07
1389,58.0,,North,Secondary,Salaried,895031.5014684546,232382.1544723864,Education,558.4627923071338,3,64,0.65,2022-10-01,0,0.2596357268890795,10.666666666666666,7.262314219483473e-07
1390,54.0,Female,East,Secondary,Salaried,721014.608959234,286396.7337314144,Business,559.3958926986965,9,106,1.1,2021-02-07,1,0.39721349633237074,17.666666666666668,1.5256278948186942e-06
1391,41.0,Male,West,Secondary,Salaried,778140.5433644357,305424.0365380907,Education,585.0827094570166,4,86,1.19,2018-06-30,0,0.39250497759380704,14.333333333333334,1.5292867209499369e-06
1392,46.0,Female,West,Primary,Salaried,801776.3538615168,349324.8281073932,Other,671.9790383188457,1,278,1.31,2018-01-15,0,0.43568861369504636,46.333333333333336,1.6338720812740056e-06
1393,66.0,Male,West,Post-Graduate,Self-Employed,809185.8851958705,62908.125091466965,Business,588.4640368462918,11,224,1.46,2021-09-28,1,0.07774248938640285,37.333333333333336,1.8042825841513463e-06
